#DataThief /Users/aaronlin/Downloads/Screen Shot 2019-06-22 at 8.25.56 PM.png Saturday 22-Jun-2019 11:03:30 PM
0.0431, 1.6058e7
4.0937, 1.5647e7
8.0325, 1.5231e7
12.0156, 2.9465e7
16.0811, 8.7745e7
20.0308, 1.6064e8
24.108, 2.0606e8
28.0144, 2.4648e8
32.1011, 2.6878e8
36.0068, 3.2708e8
43.9567, 3.4164e8
48.0598, 3.4747e8
