id,mu,phi,beta,lam,tau,H0,V0,modelname
Kimura67,0.006917306642983027,8.009500104485677e-10,209.8056828882791,2.0379880383390474,0.026759135687223636,1714546.1061486534,590436.0045275184,three_i
