id,mu,phi,beta,lam,tau,H0,V0,modelname
Johannessen68,0.08911965651944777,1.3422348098279683e-09,44.08507087184706,7.51060125042748,0.12881279319142777,30472.426505157637,137555694.93644688,two_i
