id,mu,phi,beta,lam,tau,H0,V0,modelname
Baudoux32,0.011954220483235672,4.029944664024386e-10,343.59168888328855,0.08660339756453708,0.08077450186373508,942641.5680738917,14509908.50673612,three_i
