#DataThief C:\Users\LFiet\Dropbox\REU19Dropbox\MaatAug2016_Fig3.jpg Thursday 13-Jun-2019 12:57:35 PM
0.0128, 8.6139e6
3.0128, 7.5248e6
6.0128, 7.7228e6
9.0128, 8.3168e6
12.0128, 1.0495e7
15.0128, 2.3861e7
17.9872, 3.9693e7
20.9565, 4.8315e7
24.04, 6.6006e7
36.0314, 9.0238e7
48.0228, 8.6075e7

