#DataThief /Users/aaronlin/Downloads/Screen Shot 2019-06-13 at 3.25.52 PM.png Thursday 13-Jun-2019 3:40:14 PM
0.0692, 1.8312e7
4.0698, 1.0575e7
8.058, 1.8331e7
12.0291, 4.7494e7
16.0496, 1.0628e8
20.0624, 1.4339e8
24.1068, 1.6644e8
28.0869, 1.8758e8
32.195, 1.9658e8
40.2177, 1.8262e8
44.1969, 1.7692e8
48.2741, 2.2043e8
