#DataThief /Users/margaretknight/Documents/REU/NIMBioS/Data/Maat_Sep2016/fiw136fig1full.jpg Thursday 13-Jun-2019 10:57:58 AM
0., 1.1084e6
5.9487, 1.1242e6
11.9363, 9.7133e5
17.9623, 8.2591e5
23.9112, 7.9115e5
29.9759, 6.5229e5
35.9247, 2.6776e5
41.9121, 2.5644e5
47.9382, 1.2322e5
53.9256, 16246.6854
59.8745, 5862.1547
72.0039, 1031.435
