id,mu,phi,beta,lam,tau,H0,V0,modelname
Tomaru51,0.03353850811917992,1.892106551087259e-09,4056.8259606476804,0.021739524793096935,0.03931192909509989,1851.9840939939834,835248.7579613777,two_i
