id,mu,phi,beta,lam,tau,H0,V0,modelname
Nagasaki42,0.03316308838877937,8.655067868744918e-09,80.62048269085894,0.04856413591799584,0.4935273924659543,49100.50784411343,6541.022315104857,two_i
