id,mu,phi,beta,lam,tau,H0,V0,modelname
Tomaru56,0.15176718351629245,1.7615617441273567e-08,104.86625251653078,0.12774364196491328,0.03248160720118678,4684.010505034138,3300631.4034224423,four_i
