id,mu,phi,beta,lam,tau,H0,V0,modelname
Slagter2016a,0.04135538715908698,2.2612502999591223e-09,43.40858670819922,0.8423360811517772,9.371625746406243,1208794.89914077,4556510.245925494,five_i
