id,mu,phi,beta,lam,tau,H0,V0,modelname
Toyoda53,0.04670719860908774,8.843441165797098e-09,111.29769013768642,0.030905743251158375,0.15474674378904532,103063.77614724364,289437.54919704463,three_i
