id,mu,phi,beta,lam,tau,H0,V0,modelname
Baudoux3,0.008766647494536439,1.3639349492062394e-10,452.5226510185411,0.1129484707031979,0.9772447525190463,715517.8082076624,23118134.782915734,four_i
