id,mu,phi,beta,lam,tau,H0,V0,modelname
Castberg24,0.03763580020632087,2.8913957359965395e-09,333.0583698107617,0.022099347501648405,0.022268406258662558,43465.99771606419,15824415.645254863,five_i
