id,mu,phi,beta,lam,tau,H0,V0,modelname
Sandaa26,0.021725306963589743,3.7415602620094533e-10,792.8430025754288,5.520468632050547,0.3896502893706052,82041.28299941731,94032499.24669869,two_i
