id,mu,phi,beta,lam,tau,H0,V0,modelname
Maat2016b,0.06136193222218016,2.9658784423311867e-08,137.5875348889613,4.052199485533556,0.9143748616668728,4581056.479472766,4769329.6953684315,four_i
