id,mu,phi,beta,lam,tau,H0,V0,modelname
Maat2016b,0.4299419516206925,7.918043139361108e-08,98.4657821419042,0.2554125353262125,0.13826446207320164,1771207.6343598433,1760741.75659741,five_i
