id,mu,phi,beta,lam,tau,H0,V0,modelname
Tomaru43,0.03531103927898867,6.42459316044441e-10,100.4187776573602,0.003985871019310647,2.3124636269214576,499551.4960170925,4671809.28458715,four_i
