id,mu,phi,beta,lam,tau,H0,V0,modelname
Eissler40,0.0009909421221766452,2.8357799837560235e-09,12.593011445810971,0.02040560533197386,0.0524891148967806,2395691.683183988,9592844.234629197,four_i
