id,mu,phi,beta,lam,tau,H0,V0,modelname
Sandaa26,0.1504551246159602,1.543223201767812e-09,33.695374107284316,0.0012740759755783609,0.061272686896303545,80895.46239659091,200511222.56934908,three_i
