id,mu,phi,beta,lam,tau,H0,V0,modelname
Kim71,0.0005820612193777613,1.2295165668263682e-10,37.83088785152062,2.16776779742766,0.5375800270893801,741.8012770569572,1146133.1141445145,five_i
