id,mu,phi,beta,lam,tau,H0,V0,modelname
Slagter2016,1.5296150299108204,6.51994242224341e-09,2.3886467795913,2.8549050829259905,0.3281669460786915,72881.62523307101,277911968.3169347,two_i
