,mu,phi,beta,lam,tau,chi,iteration,acceptance_ratio,chain#,bestmodel
37,0.01312117410528591,1.6757262608399122e-10,241.60716240184584,0.0608149856605508,27.362196838115523,73.20708175247822,538,0.45353159851301117,0,threeI
38,0.01312117410528591,1.6757262608399122e-10,241.60716240184584,0.0608149856605508,27.362196838115523,73.20708175247822,539,0.45269016697588127,0,threeI
39,0.014313027401443046,1.6538644590770532e-10,226.9039125795333,0.063469695646279,24.727963378351927,75.83381850369105,540,0.4537037037037037,0,threeI
40,0.014313027401443046,1.6538644590770532e-10,226.9039125795333,0.063469695646279,24.727963378351927,75.83381850369105,541,0.45286506469500926,0,threeI
41,0.014313027401443046,1.6538644590770532e-10,226.9039125795333,0.063469695646279,24.727963378351927,75.83381850369105,542,0.45202952029520294,0,threeI
42,0.01417801954862594,1.6896409508435624e-10,233.31163544670045,0.058192150112846515,24.26646893927094,73.11979901180923,543,0.4530386740331492,0,threeI
43,0.01417801954862594,1.6896409508435624e-10,233.31163544670045,0.058192150112846515,24.26646893927094,73.11979901180923,544,0.4522058823529412,0,threeI
44,0.013781188143118283,1.640429450790691e-10,246.2887479197865,0.05927280798387218,24.718203444959006,72.96653808526715,545,0.45321100917431195,0,threeI
45,0.013781188143118283,1.640429450790691e-10,246.2887479197865,0.05927280798387218,24.718203444959006,72.96653808526715,546,0.4523809523809524,0,threeI
46,0.013781188143118283,1.640429450790691e-10,246.2887479197865,0.05927280798387218,24.718203444959006,72.96653808526715,547,0.4515539305301645,0,threeI
47,0.013781188143118283,1.640429450790691e-10,246.2887479197865,0.05927280798387218,24.718203444959006,72.96653808526715,548,0.45072992700729925,0,threeI
48,0.013253083617538589,1.69020709304092e-10,240.13488632734612,0.057267217746472435,24.4600194838437,73.130925530933,549,0.4517304189435337,0,threeI
49,0.01396896279088376,1.6666215517027402e-10,241.58911753194263,0.05723925465527236,25.164698649349006,72.88180219720414,550,0.4527272727272727,0,threeI
50,0.01396896279088376,1.6666215517027402e-10,241.58911753194263,0.05723925465527236,25.164698649349006,72.88180219720414,551,0.4519056261343013,0,threeI
51,0.013830854541405696,1.6759695359479703e-10,235.84655979949332,0.06030650604461829,26.789805239836458,73.2652852041738,552,0.4528985507246377,0,threeI
52,0.01347825384856265,1.6690014458730823e-10,237.39707133709342,0.05771315816116967,25.062038719805876,73.43094016932467,553,0.4538878842676311,0,threeI
53,0.01347825384856265,1.6690014458730823e-10,237.39707133709342,0.05771315816116967,25.062038719805876,73.43094016932467,554,0.45306859205776173,0,threeI
54,0.012926407092393621,1.6968610991289824e-10,234.21513867392804,0.061487981867934825,25.29336161320579,73.77186854957417,555,0.4540540540540541,0,threeI
55,0.012926407092393621,1.6968610991289824e-10,234.21513867392804,0.061487981867934825,25.29336161320579,73.77186854957417,556,0.45323741007194246,0,threeI
56,0.012926407092393621,1.6968610991289824e-10,234.21513867392804,0.061487981867934825,25.29336161320579,73.77186854957417,557,0.4524236983842011,0,threeI
57,0.012926407092393621,1.6968610991289824e-10,234.21513867392804,0.061487981867934825,25.29336161320579,73.77186854957417,558,0.45161290322580644,0,threeI
58,0.013644269462854831,1.7740213654486813e-10,235.83765628932954,0.06530520631433422,29.213034893584567,73.55362848166052,559,0.4525939177101968,0,threeI
59,0.013245084707579872,1.703574753700559e-10,233.27720266122222,0.06556415789615128,28.9691611829079,73.50170863664248,560,0.45357142857142857,0,threeI
60,0.013245084707579872,1.703574753700559e-10,233.27720266122222,0.06556415789615128,28.9691611829079,73.50170863664248,561,0.45276292335115864,0,threeI
61,0.013245084707579872,1.703574753700559e-10,233.27720266122222,0.06556415789615128,28.9691611829079,73.50170863664248,562,0.45195729537366547,0,threeI
62,0.013245084707579872,1.703574753700559e-10,233.27720266122222,0.06556415789615128,28.9691611829079,73.50170863664248,563,0.4511545293072824,0,threeI
63,0.014493481238380188,1.6848444532176659e-10,237.1561484519824,0.06650119217608937,28.053547698810405,72.70376303184287,564,0.4521276595744681,0,threeI
64,0.014493481238380188,1.6848444532176659e-10,237.1561484519824,0.06650119217608937,28.053547698810405,72.70376303184287,565,0.45132743362831856,0,threeI
65,0.014493481238380188,1.6848444532176659e-10,237.1561484519824,0.06650119217608937,28.053547698810405,72.70376303184287,566,0.450530035335689,0,threeI
66,0.014493481238380188,1.6848444532176659e-10,237.1561484519824,0.06650119217608937,28.053547698810405,72.70376303184287,567,0.4497354497354497,0,threeI
67,0.015216083277050601,1.7190442953101995e-10,238.43393644213558,0.06450617050044806,26.8568624017236,72.75641469851116,568,0.4507042253521127,0,threeI
68,0.015216083277050601,1.7190442953101995e-10,238.43393644213558,0.06450617050044806,26.8568624017236,72.75641469851116,569,0.44991212653778556,0,threeI
69,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,570,0.45087719298245615,0,threeI
70,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,571,0.4500875656742557,0,threeI
71,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,572,0.4493006993006993,0,threeI
72,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,573,0.44851657940663175,0,threeI
73,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,574,0.44773519163763065,0,threeI
74,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,575,0.4469565217391304,0,threeI
75,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,576,0.4461805555555556,0,threeI
76,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,577,0.44540727902946275,0,threeI
77,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,578,0.444636678200692,0,threeI
78,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,579,0.4438687392055268,0,threeI
79,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,580,0.44310344827586207,0,threeI
80,0.014992369865663345,1.7860403251930415e-10,222.7767529007032,0.0680328140121257,26.450187602359176,72.39505540346514,581,0.4423407917383821,0,threeI
81,0.015395849571120715,1.761103214700971e-10,230.25998514372745,0.06769706343265842,29.840189289044922,72.41428579675274,582,0.44329896907216493,0,threeI
82,0.015395849571120715,1.761103214700971e-10,230.25998514372745,0.06769706343265842,29.840189289044922,72.41428579675274,583,0.4425385934819897,0,threeI
83,0.015395849571120715,1.761103214700971e-10,230.25998514372745,0.06769706343265842,29.840189289044922,72.41428579675274,584,0.4417808219178082,0,threeI
84,0.015134603381400378,1.7258604162890354e-10,229.53431653936718,0.06497350354874758,28.5076746434175,72.51979220730644,585,0.4427350427350427,0,threeI
85,0.016574660569520144,1.852017671844923e-10,218.42846151205336,0.06812381518495439,25.43944826132098,72.26937719969094,586,0.44368600682593856,0,threeI
86,0.015688037476470986,1.8600916254337978e-10,218.94570542836877,0.06894492908751534,24.225117777603685,72.41565528623056,587,0.444633730834753,0,threeI
87,0.015688037476470986,1.8600916254337978e-10,218.94570542836877,0.06894492908751534,24.225117777603685,72.41565528623056,588,0.44387755102040816,0,threeI
88,0.015688037476470986,1.8600916254337978e-10,218.94570542836877,0.06894492908751534,24.225117777603685,72.41565528623056,589,0.4431239388794567,0,threeI
89,0.015688037476470986,1.8600916254337978e-10,218.94570542836877,0.06894492908751534,24.225117777603685,72.41565528623056,590,0.4423728813559322,0,threeI
90,0.016416036971734056,1.7831004597483168e-10,213.25990041444348,0.06957553839323986,25.397911825690677,73.0845542444469,591,0.4433164128595601,0,threeI
91,0.016416036971734056,1.7831004597483168e-10,213.25990041444348,0.06957553839323986,25.397911825690677,73.0845542444469,592,0.44256756756756754,0,threeI
92,0.016416036971734056,1.7831004597483168e-10,213.25990041444348,0.06957553839323986,25.397911825690677,73.0845542444469,593,0.4418212478920742,0,threeI
93,0.015968301894501765,1.7427088545526418e-10,218.40095591958763,0.07073297465568193,26.38046599127174,73.43423972269835,594,0.44276094276094274,0,threeI
94,0.015968301894501765,1.7427088545526418e-10,218.40095591958763,0.07073297465568193,26.38046599127174,73.43423972269835,595,0.44201680672268906,0,threeI
95,0.016159281771653326,1.6614178760322284e-10,239.60545686224597,0.07115283138067331,25.76919964861155,72.86079259881276,596,0.4429530201342282,0,threeI
96,0.016159281771653326,1.6614178760322284e-10,239.60545686224597,0.07115283138067331,25.76919964861155,72.86079259881276,597,0.44221105527638194,0,threeI
97,0.016159281771653326,1.6614178760322284e-10,239.60545686224597,0.07115283138067331,25.76919964861155,72.86079259881276,598,0.4414715719063545,0,threeI
98,0.016159281771653326,1.6614178760322284e-10,239.60545686224597,0.07115283138067331,25.76919964861155,72.86079259881276,599,0.44073455759599334,0,threeI
99,0.016159281771653326,1.6614178760322284e-10,239.60545686224597,0.07115283138067331,25.76919964861155,72.86079259881276,600,0.44,0,threeI
100,0.013903904104559675,1.6575043816470562e-10,249.7817483872287,0.07117724525328206,27.259199307893756,72.99314951288987,601,0.44093178036605657,0,threeI
101,0.015594428918195173,1.5730026526472833e-10,248.13912360064685,0.07243617715475704,25.82257666941538,73.92996644642344,602,0.4418604651162791,0,threeI
102,0.015644012467808187,1.5556862794217537e-10,246.12009925069478,0.07187228220711374,25.4269345750406,74.90009060842684,603,0.4427860696517413,0,threeI
103,0.015644012467808187,1.5556862794217537e-10,246.12009925069478,0.07187228220711374,25.4269345750406,74.90009060842684,604,0.4420529801324503,0,threeI
104,0.015644012467808187,1.5556862794217537e-10,246.12009925069478,0.07187228220711374,25.4269345750406,74.90009060842684,605,0.4413223140495868,0,threeI
105,0.015644012467808187,1.5556862794217537e-10,246.12009925069478,0.07187228220711374,25.4269345750406,74.90009060842684,606,0.4405940594059406,0,threeI
106,0.014730587011332154,1.6500710494801845e-10,247.46076280467247,0.07203104024104072,25.860709404818717,72.79492404245539,607,0.4415156507413509,0,threeI
107,0.014730587011332154,1.6500710494801845e-10,247.46076280467247,0.07203104024104072,25.860709404818717,72.79492404245539,608,0.4407894736842105,0,threeI
108,0.014730587011332154,1.6500710494801845e-10,247.46076280467247,0.07203104024104072,25.860709404818717,72.79492404245539,609,0.4400656814449918,0,threeI
109,0.014730587011332154,1.6500710494801845e-10,247.46076280467247,0.07203104024104072,25.860709404818717,72.79492404245539,610,0.43934426229508194,0,threeI
110,0.014730587011332154,1.6500710494801845e-10,247.46076280467247,0.07203104024104072,25.860709404818717,72.79492404245539,611,0.4386252045826514,0,threeI
111,0.015212632466856384,1.7484235012933704e-10,232.09518359484153,0.0808130693490475,26.402326864266588,72.30165733899781,612,0.4395424836601307,0,threeI
112,0.015847250588963857,1.805875121616654e-10,218.77985499382413,0.07947036117979224,28.92738049585385,72.09373714232534,613,0.44045676998368677,0,threeI
113,0.015847250588963857,1.805875121616654e-10,218.77985499382413,0.07947036117979224,28.92738049585385,72.09373714232534,614,0.43973941368078173,0,threeI
114,0.015847250588963857,1.805875121616654e-10,218.77985499382413,0.07947036117979224,28.92738049585385,72.09373714232534,615,0.43902439024390244,0,threeI
115,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,616,0.43993506493506496,0,threeI
116,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,617,0.4392220421393841,0,threeI
117,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,618,0.43851132686084143,0,threeI
118,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,619,0.4378029079159935,0,threeI
119,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,620,0.43709677419354837,0,threeI
120,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,621,0.4363929146537842,0,threeI
121,0.016330007475682265,1.7945994245911e-10,219.16589678016797,0.0747129924654769,29.108369358033467,72.10122722047058,622,0.43569131832797425,0,threeI
122,0.016650728380075475,1.727507964823897e-10,211.83096195422772,0.07887713466819281,31.118159435938836,75.88690836267615,623,0.43659711075441415,0,threeI
123,0.016650728380075475,1.727507964823897e-10,211.83096195422772,0.07887713466819281,31.118159435938836,75.88690836267615,624,0.4358974358974359,0,threeI
124,0.0168166642594777,1.833412143015991e-10,217.48452370338984,0.07927671285220267,30.51930410254798,71.9578505540103,625,0.4368,0,threeI
125,0.0168166642594777,1.833412143015991e-10,217.48452370338984,0.07927671285220267,30.51930410254798,71.9578505540103,626,0.43610223642172524,0,threeI
126,0.0168166642594777,1.833412143015991e-10,217.48452370338984,0.07927671285220267,30.51930410254798,71.9578505540103,627,0.4354066985645933,0,threeI
127,0.0168166642594777,1.833412143015991e-10,217.48452370338984,0.07927671285220267,30.51930410254798,71.9578505540103,628,0.43471337579617836,0,threeI
128,0.017368899184734228,1.8213905433728482e-10,215.58588638490437,0.08426980229704945,32.126597674183124,71.96772074203203,629,0.4356120826709062,0,threeI
129,0.017368899184734228,1.8213905433728482e-10,215.58588638490437,0.08426980229704945,32.126597674183124,71.96772074203203,630,0.43492063492063493,0,threeI
130,0.017606827199622962,1.7796469853996364e-10,228.98708531134486,0.09061932332057991,32.08055595615917,73.09554937268585,631,0.4358161648177496,0,threeI
131,0.017606827199622962,1.7796469853996364e-10,228.98708531134486,0.09061932332057991,32.08055595615917,73.09554937268585,632,0.435126582278481,0,threeI
132,0.017870602045809914,1.8122501592774086e-10,224.80734450635387,0.09286127929758588,32.55256586774424,73.04578566021776,633,0.43601895734597157,0,threeI
133,0.017870602045809914,1.8122501592774086e-10,224.80734450635387,0.09286127929758588,32.55256586774424,73.04578566021776,634,0.4353312302839117,0,threeI
134,0.017870602045809914,1.8122501592774086e-10,224.80734450635387,0.09286127929758588,32.55256586774424,73.04578566021776,635,0.4346456692913386,0,threeI
135,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,636,0.43553459119496857,0,threeI
136,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,637,0.434850863422292,0,threeI
137,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,638,0.4341692789968652,0,threeI
138,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,639,0.433489827856025,0,threeI
139,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,640,0.4328125,0,threeI
140,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,641,0.43213728549141966,0,threeI
141,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,642,0.43146417445482865,0,threeI
142,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,643,0.4307931570762053,0,threeI
143,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,644,0.4301242236024845,0,threeI
144,0.01784586976915677,1.712085779324394e-10,225.2783741018451,0.09688103088662531,30.37991911294522,73.20245347383641,645,0.4294573643410853,0,threeI
145,0.01743727756209899,1.8574370239899008e-10,221.91766619217998,0.09557962894474059,28.646623026607624,73.06925021948842,646,0.43034055727554177,0,threeI
146,0.01743727756209899,1.8574370239899008e-10,221.91766619217998,0.09557962894474059,28.646623026607624,73.06925021948842,647,0.42967542503863987,0,threeI
147,0.015649316666712036,1.9265310058149012e-10,206.36671379236478,0.09736872926397551,29.25097146223981,72.10050563494306,648,0.4305555555555556,0,threeI
148,0.015649316666712036,1.9265310058149012e-10,206.36671379236478,0.09736872926397551,29.25097146223981,72.10050563494306,649,0.42989214175654855,0,threeI
149,0.015649316666712036,1.9265310058149012e-10,206.36671379236478,0.09736872926397551,29.25097146223981,72.10050563494306,650,0.42923076923076925,0,threeI
150,0.015649316666712036,1.9265310058149012e-10,206.36671379236478,0.09736872926397551,29.25097146223981,72.10050563494306,651,0.42857142857142855,0,threeI
151,0.015649316666712036,1.9265310058149012e-10,206.36671379236478,0.09736872926397551,29.25097146223981,72.10050563494306,652,0.4279141104294479,0,threeI
152,0.015975513972808553,1.977909706632645e-10,215.6271931107591,0.10289343123825043,28.94514272683301,74.94092866590891,653,0.42879019908116384,0,threeI
153,0.015975513972808553,1.977909706632645e-10,215.6271931107591,0.10289343123825043,28.94514272683301,74.94092866590891,654,0.42813455657492355,0,threeI
154,0.015975513972808553,1.977909706632645e-10,215.6271931107591,0.10289343123825043,28.94514272683301,74.94092866590891,655,0.42748091603053434,0,threeI
155,0.015975513972808553,1.977909706632645e-10,215.6271931107591,0.10289343123825043,28.94514272683301,74.94092866590891,656,0.4268292682926829,0,threeI
156,0.015300672204443512,1.8550569801008206e-10,220.20480382645746,0.10580186472137855,30.030783693380616,72.14141438123762,657,0.4277016742770167,0,threeI
157,0.015300672204443512,1.8550569801008206e-10,220.20480382645746,0.10580186472137855,30.030783693380616,72.14141438123762,658,0.4270516717325228,0,threeI
158,0.015300672204443512,1.8550569801008206e-10,220.20480382645746,0.10580186472137855,30.030783693380616,72.14141438123762,659,0.4264036418816389,0,threeI
159,0.014962895791990262,1.8125535336295385e-10,230.2656420597552,0.10375563985227687,33.407767093828646,72.79322262046415,660,0.42727272727272725,0,threeI
160,0.014661742852782838,1.805384803920749e-10,217.05015111674265,0.10010599901970274,30.775247766026993,72.84428729083622,661,0.4281391830559758,0,threeI
161,0.014023581377153812,1.7898006406851139e-10,225.4615113536954,0.09673545086413077,31.525669522903485,72.61845887573415,662,0.42900302114803623,0,threeI
162,0.015970989020906608,1.7738870457583534e-10,235.01067885118636,0.09875570684826686,30.618615654977074,73.0581249439345,663,0.4298642533936652,0,threeI
163,0.015970989020906608,1.7738870457583534e-10,235.01067885118636,0.09875570684826686,30.618615654977074,73.0581249439345,664,0.4292168674698795,0,threeI
164,0.016091259221024206,1.648409268453622e-10,252.00125428405494,0.10473588578366287,28.927709327154442,73.59788468449561,665,0.43007518796992483,0,threeI
165,0.0165029846034893,1.7161901250119568e-10,240.98155068410384,0.11615803680849793,28.916425764171745,73.00155473392884,666,0.43093093093093093,0,threeI
166,0.0165029846034893,1.7161901250119568e-10,240.98155068410384,0.11615803680849793,28.916425764171745,73.00155473392884,667,0.4302848575712144,0,threeI
167,0.0165029846034893,1.7161901250119568e-10,240.98155068410384,0.11615803680849793,28.916425764171745,73.00155473392884,668,0.4296407185628742,0,threeI
168,0.0165029846034893,1.7161901250119568e-10,240.98155068410384,0.11615803680849793,28.916425764171745,73.00155473392884,669,0.4289985052316891,0,threeI
169,0.015904997526932627,1.7784709357092343e-10,236.83602077396358,0.11407779997055958,27.556137573759564,73.2983528303047,670,0.4298507462686567,0,threeI
170,0.015904997526932627,1.7784709357092343e-10,236.83602077396358,0.11407779997055958,27.556137573759564,73.2983528303047,671,0.42921013412816694,0,threeI
171,0.015904997526932627,1.7784709357092343e-10,236.83602077396358,0.11407779997055958,27.556137573759564,73.2983528303047,672,0.42857142857142855,0,threeI
172,0.015904997526932627,1.7784709357092343e-10,236.83602077396358,0.11407779997055958,27.556137573759564,73.2983528303047,673,0.4279346210995542,0,threeI
173,0.015566841297663364,1.656115908652026e-10,238.5289482311801,0.11256044792626184,28.00459737941306,72.75881810213046,674,0.4287833827893175,0,threeI
174,0.015566841297663364,1.656115908652026e-10,238.5289482311801,0.11256044792626184,28.00459737941306,72.75881810213046,675,0.42814814814814817,0,threeI
175,0.015566841297663364,1.656115908652026e-10,238.5289482311801,0.11256044792626184,28.00459737941306,72.75881810213046,676,0.4275147928994083,0,threeI
176,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,677,0.42836041358936483,0,threeI
177,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,678,0.4277286135693215,0,threeI
178,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,679,0.4270986745213549,0,threeI
179,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,680,0.4264705882352941,0,threeI
180,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,681,0.42584434654919234,0,threeI
181,0.015543404937486866,1.6507646873455584e-10,247.33115240991467,0.1208102193725053,28.81398630095664,72.58060388970252,682,0.4252199413489736,0,threeI
182,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,683,0.4260614934114202,0,threeI
183,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,684,0.42543859649122806,0,threeI
184,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,685,0.4248175182481752,0,threeI
185,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,686,0.42419825072886297,0,threeI
186,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,687,0.42358078602620086,0,threeI
187,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,688,0.42296511627906974,0,threeI
188,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,689,0.4223512336719884,0,threeI
189,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,690,0.4217391304347826,0,threeI
190,0.016103393671375477,1.648957162909463e-10,240.17485210356975,0.1169888129517116,27.981499486299562,72.83027655665852,691,0.4211287988422576,0,threeI
